listing id,address,latitude,longitude,price,bedrooms,bathrooms,size,availability date,housing type,laundry,parking,cats are OK - purrr,dogs are OK - wooof,furnished,no smoking,wheelchair accessible,EV charging,link,read date,last scrape date
7045399136,18380 NW Heritage Pkwy,45.520277,-122.866110,$1488,2,1,960,2019-12-27,apartment,w/d in unit,,True,True,,True,,,https://portland.craigslist.org/wsc/apa/d/beaverton-youll-fall-in-love-with-this/7045399136.html,2019-12-27 14:20:18.995215,2019-12-27 15:00:15.978485
7042180220,16501 NE 15th Ave near 179th Street,45.784600,-122.693400,$1405,2,2,1041,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/ridgefield-perfectly-tucked-away-in-the/7042180220.html,2019-12-27 14:20:27.304900,2019-12-27 15:00:15.978485
7042180922,16501 NE 15th Ave near 179th Street,45.784600,-122.693400,$1405,2,2,1041,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/ridgefield-my-gift-to-you/7042180922.html,2019-12-27 14:20:30.746208,2019-12-27 15:00:15.978485
7045398538,East Gresham,45.504926,-122.426008,$1149,0,1,650,,apartment,w/d in unit,attached garage,True,True,,,,,https://portland.craigslist.org/mlt/apa/d/lovely-studio-attached-garage-washer/7045398538.html,2019-12-27 14:20:37.088665,2019-12-27 15:00:15.978485
7045381991,11835 SW Ridgecrest Dr,45.462162,-122.797787,$1245,2,1,1152,2019-12-27,apartment,w/d in unit,carport,,,,True,,,https://portland.craigslist.org/wsc/apa/d/beaverton-weve-got-what-you-need-at/7045381991.html,2019-12-27 14:20:41.098859,2019-12-27 15:00:15.978485
7045397901,East Gresham,45.504926,-122.426008,$1349,2,1,880,2019-12-27,apartment,w/d in unit,detached garage,True,True,,,,,https://portland.craigslist.org/mlt/apa/d/corner-unit-townhome-with-garage-washer/7045397901.html,2019-12-27 14:20:43.357245,2019-12-27 15:00:15.978485
7045397886,39331 Cascadia Village Drive,45.385717,-122.262364,$1145,1,1,673,,apartment,w/d in unit,carport,,,,True,,,https://portland.craigslist.org/mlt/apa/d/eagle-creek-nestled-in-the-foothills-of/7045397886.html,2019-12-27 14:20:49.066062,2019-12-27 15:00:15.978485
7045334255,"Tigard, OR",45.409400,-122.801400,$855,3,2,1458,,house,,,True,True,,,,,https://portland.craigslist.org/mlt/apa/d/portland-pet-friendly-rental-available/7045334255.html,2019-12-27 14:20:54.504780,2019-12-27 15:00:15.978485
7045397290,39331 Cascadia Village Drive,45.385717,-122.262364,$1145,1,1,673,,apartment,w/d in unit,carport,,,,True,,,https://portland.craigslist.org/clc/apa/d/eagle-creek-available-now-1-bedroom/7045397290.html,2019-12-27 14:20:59.121210,2019-12-27 15:00:15.978485
7045396903,39331 Cascadia Village Drive,45.385717,-122.262364,$1195,1,1,673,,apartment,w/d in unit,carport,,,,True,,,https://portland.craigslist.org/clc/apa/d/eagle-creek-nestled-in-the-foothills-of/7045396903.html,2019-12-27 14:21:10.340172,2019-12-27 15:00:15.978485
7045396772,1250 NW Kearney St,45.529341,-122.683886,$2060,1,1,746,,apartment,w/d in unit,attached garage,True,True,,True,True,,https://portland.craigslist.org/mlt/apa/d/portland-large-one-bedroom-huge-kitchen/7045396772.html,2019-12-27 14:21:15.716047,2019-12-27 15:00:15.978485
7045396352,4532 SE Roethe Rd near 99,45.402100,-122.614400,$1195,2,1,850,,apartment,laundry on site,off-street parking,True,True,,,,,https://portland.craigslist.org/clc/apa/d/portland-blending-relaxation/7045396352.html,2019-12-27 14:21:20.491149,2019-12-27 15:00:15.978485
7042186882,16501 NE 15th Avenue near 179th Street,45.784600,-122.693400,$1405,2,2,1041,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,True,True,,https://portland.craigslist.org/clk/apa/d/ridgefield-beautiful-2x2-apt-with-large/7042186882.html,2019-12-27 14:21:27.728278,2019-12-27 15:00:15.978485
7045396194,39331 Cascadia Village Drive,45.385717,-122.262364,$1195,1,1,673,,apartment,w/d in unit,carport,,,,True,,,https://portland.craigslist.org/clc/apa/d/eagle-creek-rare-opportunity-1-bed-flat/7045396194.html,2019-12-27 14:21:32.620504,2019-12-27 15:00:15.978485
7042573662,16501 NE 15th Ave near 179th Street,45.784600,-122.693400,$1420,2,2,1041,2019-12-23,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/ridgefield-perfectly-tucked-away-in-the/7042573662.html,2019-12-27 14:21:43.993808,2019-12-27 15:00:15.978485
7045395867,4520 SE Roethe Rd near McLoughlin Blvd.,45.402100,-122.614400,$1313,2,1,850,,apartment,laundry on site,off-street parking,True,True,,True,,,https://portland.craigslist.org/clc/apa/d/portland-right-around-the-corner-near/7045395867.html,2019-12-27 14:21:48.951907,2019-12-27 15:00:15.978485
7045395812,9350 NE Windsor Street,45.535177,-122.883368,$1345,1,1,669,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,True,True,,https://portland.craigslist.org/wsc/apa/d/beaverton-visit-windsor-at-amberglen/7045395812.html,2019-12-27 14:21:57.025713,2019-12-27 15:00:15.978485
7045395561,VANCOUVER,45.721018,-122.630253,$1543,2,2,1173,2019-12-27,apartment,w/d in unit,detached garage,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/vancouver-plenty-of-room-for-your-cats/7045395561.html,2019-12-27 14:22:01.260934,2019-12-27 15:00:15.978485
7045382683,2950 NE 23rd St. near Kane,45.513042,-122.401914,$1095,2,,,,apartment,laundry on site,off-street parking,True,True,,,,,https://portland.craigslist.org/mlt/apa/d/gresham-amazing-deals-only-at-east-wind/7045382683.html,2019-12-27 14:22:05.957185,2019-12-27 15:00:15.978485
7033681476,4721 NE 66th Ave,45.637303,-122.634974,$1205,2,1,901,2019-12-06,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/vancouver-hot-new-apartments-in-ne/7033681476.html,2019-12-27 14:22:09.248770,2019-12-27 15:00:15.978485
7042187860,16501 NE 15th Ave near 179th Street,45.784600,-122.693400,$1420,2,2,1041,2019-12-27,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/ridgefield-perfectly-tucked-away-in-the/7042187860.html,2019-12-27 14:22:14.075169,2019-12-27 15:00:15.978485
7043547342,4721 NE 66th Avenue,45.641800,-122.625100,$1075,1,1,900,2019-12-26,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/vancouver-dont-miss-out-on-free-rent-1/7043547342.html,2019-12-27 14:22:16.701390,2019-12-27 15:00:15.978485
7045386542,14615 NE ROSE PARKWAY near 122nd Ave,45.547200,-122.500100,$1495,2,2,1004,,apartment,w/d hookups,carport,True,True,,True,True,True,https://portland.craigslist.org/mlt/apa/d/portland-lets-kick-off-the-new-year/7045386542.html,2019-12-27 14:22:20.234209,2019-12-27 15:00:15.978485
7043545903,4721 NE 66th Avenue,45.641800,-122.625100,$1195,2,1,901,2019-12-26,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/vancouver-our-gift-to-you-1-month-free/7043545903.html,2019-12-27 14:22:23.740019,2019-12-27 15:00:15.978485
7045394718,SE PORTLAND,45.489385,-122.637583,$1500,1,1,,2019-12-27,apartment,laundry in bldg,off-street parking,,,True,True,,,https://portland.craigslist.org/mlt/apa/d/portland-utilities-included-fully/7045394718.html,2019-12-27 14:22:27.131509,2019-12-27 15:00:15.978485
7045394657,5407 SE Glen Echo Ave,45.402100,-122.614400,$1195,2,1,721,2019-12-27,duplex,laundry in bldg,off-street parking,,,,True,,,https://portland.craigslist.org/clc/apa/d/portland-charming-2-br-1-bath-now-free/7045394657.html,2019-12-27 14:22:31.718119,2019-12-27 15:00:15.978485
7045394619,901 SW King Avenue,45.521964,-122.695393,$915,0,1,407,2019-12-27,apartment,laundry in bldg,off-street parking,True,True,,True,,,https://portland.craigslist.org/mlt/apa/d/portland-5-stylish-studio-parking-huge/7045394619.html,2019-12-27 14:22:36.486409,2019-12-27 15:00:15.978485
7043548675,4721 NE 66th Avenue,45.641800,-122.625100,$1195,2,1,901,2019-12-26,apartment,w/d in unit,off-street parking,True,True,,True,,,https://portland.craigslist.org/clk/apa/d/vancouver-your-pets-are-welcome-here/7043548675.html,2019-12-27 14:22:40.190156,2019-12-27 15:00:15.978485
7031633850,3535 South H St near White Lane/Planz Rd,35.322458,-119.021780,$956,2,1,860,2019-12-27,apartment,laundry on site,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-available-soon-renovated/7031633850.html,2019-12-27 14:22:51.822622,2019-12-27 15:00:15.978485
7045413731,4100 McCray St ste C,35.441839,-119.029825,$975,2,1,849,2019-12-31,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-upstairs-with-deck/7045413731.html,2019-12-27 14:22:56.827746,2019-12-27 15:00:15.978485
7045410298,4100 McCray St ste C,35.441839,-119.029825,$1025,2,1,948,2019-12-27,apartment,laundry in bldg,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2x1-th-patio-youll-love-it/7045410298.html,2019-12-27 14:22:59.619730,2019-12-27 15:00:15.978485
7045342828,,35.338400,-119.062700,$860,3,1,2047,2019-12-27,house,w/d hookups,attached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-gorgeous-3-bedroom-home-be/7045342828.html,2019-12-27 14:23:02.270984,2019-12-27 15:00:15.978485
7045342821,,35.338400,-119.062700,$860,3,1,2047,2019-12-27,house,w/d hookups,attached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-gorgeous-3-bedroom-home-be/7045342821.html,2019-12-27 14:23:05.274617,2019-12-27 15:00:15.978485
7035315330,Laurelglen,35.338400,-119.062700,$1095,2,2,1010,2020-01-24,apartment,w/d hookups,carport,True,True,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-enchanting-2-bedroom-2/7035315330.html,2019-12-27 14:23:09.596385,2019-12-27 15:00:15.978485
7036524926,Laurelglen,35.338400,-119.062700,$1095,2,2,1010,2020-01-17,apartment,w/d hookups,carport,True,True,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-enchanting-2-bedroom-2/7036524926.html,2019-12-27 14:23:13.439664,2019-12-27 15:00:15.978485
7035894135,6500 White Lane,35.338400,-119.062700,$1095,2,2,1010,2020-01-17,apartment,w/d hookups,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-perfect-way-to-start-the/7035894135.html,2019-12-27 14:23:16.232092,2019-12-27 15:00:15.978485
7045388411,2118 Brundage Ln,35.354067,-118.969284,$795,2,1,,2019-12-27,house,w/d hookups,,,,,,,,https://bakersfield.craigslist.org/apa/d/2br-brundage-west-of-oleander/7045388411.html,2019-12-27 14:23:20.550316,2019-12-27 15:00:15.978485
7045387602,4824 PICO AVE near Oswell St.,35.390434,-118.950797,$795,2,0,,2019-12-28,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-country-club-palms/7045387602.html,2019-12-27 14:23:23.693702,2019-12-27 15:00:15.978485
7045379874,10720 Brimhall Rd.,35.393500,-119.120500,$1545,2,2,1100,2019-12-27,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-adorable-unit-granite/7045379874.html,2019-12-27 14:23:27.290395,2019-12-27 15:00:15.978485
7045336065,1309 NILES ST,35.379771,-118.981652,$950,3,2,,2020-01-04,duplex,w/d hookups,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-apartamento-de-renta/7045336065.html,2019-12-27 14:23:31.644771,2019-12-27 15:00:15.978485
7045365732,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-your-new-home-is-here/7045365732.html,2019-12-27 14:23:36.980522,2019-12-27 15:00:15.978485
7029602195,5700 MING AVE near NEW STINE,35.336968,-119.064169,$1050,2,1,1050,2020-03-02,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-come-home-to-wonderful-two/7029602195.html,2019-12-27 14:23:40.534729,2019-12-27 15:00:15.978485
7032170506,5700 MING AVE near NEW STINE,35.336968,-119.064169,$915,1,1,750,2020-01-29,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-come-home-to-cozy-one/7032170506.html,2019-12-27 14:23:45.844748,2019-12-27 15:00:15.978485
7045363481,4840 PLANZ RD near STINE RD,35.338400,-119.062700,$945,2,1,,2020-01-10,townhouse,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-2-bedroom-townhouse/7045363481.html,2019-12-27 14:23:49.740344,2019-12-27 15:00:15.978485
7040828786,3100 ASHE RD near MING AVE,35.326308,-119.074469,$1020,,,1009,2019-12-21,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-2-bedroom-with/7040828786.html,2019-12-27 14:23:54.369400,2019-12-27 15:00:15.978485
7045353025,1760 Cheatham Avenue,35.343140,-118.983747,$706,3,1,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-lease-today-ideal-location/7045353025.html,2019-12-27 14:23:56.630523,2019-12-27 15:00:15.978485
7045360678,4930 GOSFORD RD near DISTRICT,35.310485,-119.091947,$1320,2,2,932,2019-12-27,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-2-bedroom/7045360678.html,2019-12-27 14:24:01.535836,2019-12-27 15:00:15.978485
7045360562,4840 PLANZ RD near STINE RD,35.338400,-119.062700,$1050,2,1,,2019-12-27,duplex,w/d hookups,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-single-level-2/7045360562.html,2019-12-27 14:24:08.518408,2019-12-27 15:00:15.978485
7045358788,1303 S Street,35.370138,-119.008563,$606,2,1,750,,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-accepting-waitlist/7045358788.html,2019-12-27 14:24:13.918261,2019-12-27 15:00:15.978485
7042056854,5700 MING AVE near NEW STINE,35.336968,-119.064169,$915,1,1,750,2020-01-29,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-apply-today-for-wonderful/7042056854.html,2019-12-27 14:24:16.582675,2019-12-27 15:00:15.978485
7040852823,5601 MING AVE near NEW STINE,35.337290,-119.063280,$950,2,1,845,2019-12-21,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-come-home-for-the-holidays/7040852823.html,2019-12-27 14:24:20.785048,2019-12-27 15:00:15.978485
7040838785,5601 MING AVE near NEW STINE,35.337290,-119.063280,$960,2,1,845,2019-12-21,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-large-2-bedroom-in/7040838785.html,2019-12-27 14:24:24.844719,2019-12-27 15:00:15.978485
7035460185,5601 MING AVE near NEW STINE,35.337290,-119.063280,$950,2,1,845,2019-12-14,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-most-spacious-2-bedroom-in/7035460185.html,2019-12-27 14:24:28.416648,2019-12-27 15:00:15.978485
7029796001,3801 ASHE RD near WHITE LANE,35.321142,-119.074456,$770,0,1,431,2020-01-04,apartment,laundry on site,carport,,,,,True,,https://bakersfield.craigslist.org/apa/d/bakersfield-cozy-studio-coming-soon-new/7029796001.html,2019-12-27 14:24:33.311972,2019-12-27 15:00:15.978485
7043495403,3801 ASHE RD near WHITE LANE,35.321142,-119.074456,$870,1,1,663,2019-12-28,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-1-bedroom/7043495403.html,2019-12-27 14:24:37.018740,2019-12-27 15:00:15.978485
7045355390,4930 GOSFORD RD near DISTRICT,35.310415,-119.092011,$1460,3,2,1136,2019-12-28,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-luxury-3-bedroom-located-in/7045355390.html,2019-12-27 14:24:39.213413,2019-12-27 15:00:15.978485
7029595858,DELANO,35.747470,-119.256291,$1400,2,2,949,2019-12-20,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-beautiful-new-construction-with/7029595858.html,2019-12-27 14:24:43.292915,2019-12-27 15:00:15.978485
7043967292,775 S BELMONT ST near WOOLLOMES AVE,35.747975,-119.251184,$1400,2,2,949,2019-12-24,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-celebrate-the-new-year-in-brand/7043967292.html,2019-12-27 14:24:46.799736,2019-12-27 15:00:15.978485
7043972013,775 S BELMONT ST near WOOLLOMES AVE,35.747470,-119.250412,$1600,2,2,1036,2019-12-24,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/delano-unbelievably-stunning-gated/7043972013.html,2019-12-27 14:24:51.138282,2019-12-27 15:00:15.978485
7037443007,3901 Qst,35.386600,-119.017100,$795,2,1,866,2019-12-23,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-the-right-move-is-right/7037443007.html,2019-12-27 14:24:55.017873,2019-12-27 15:00:15.978485
7037443206,3901 Qst,35.386600,-119.017100,$795,2,1,866,2019-12-23,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-price-you-cant-pass-up-call/7037443206.html,2019-12-27 14:25:00.160902,2019-12-27 15:00:15.978485
7040808737,5601 MING AVE near NEW STINE,35.337290,-119.063280,$950,2,1,845,2019-12-21,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-cozy-2-bedroom-in-charming/7040808737.html,2019-12-27 14:25:02.949466,2019-12-27 15:00:15.978485
7042710691,5601 MING AVE near NEW STINE,35.337290,-119.063280,$900,1,1,745,2020-01-25,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-stunning-1-bedroom/7042710691.html,2019-12-27 14:25:07.601705,2019-12-27 15:00:15.978485
7033586252,Southwest,35.163260,-119.046324,$400,,,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-cuarto-para-una-mujer/7033586252.html,2019-12-27 14:25:11.231731,2019-12-27 15:00:15.978485
7045335085,4801 Fruitvale Ave near Hagman,35.403924,-119.074408,$1550,3,2,1552,,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-three-bedroom-two/7045335085.html,2019-12-27 14:25:15.833983,2019-12-27 15:00:15.978485
7045332519,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-dont-miss-out-on-our-last/7045332519.html,2019-12-27 14:25:20.855663,2019-12-27 15:00:15.978485
7045326523,,35.386600,-119.017100,$1,,,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-save-money-to-move-out-need/7045326523.html,2019-12-27 14:25:26.580187,2019-12-27 15:00:15.978485
7045329239,,35.386600,-119.017100,$893,3,2,970,,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-come-tour-lease-today-ask/7045329239.html,2019-12-27 14:25:30.339940,2019-12-27 15:00:15.978485
7045327773,,35.386600,-119.017100,$1,,,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-save-money-to-move-out-need/7045327773.html,2019-12-27 14:25:34.852755,2019-12-27 15:00:15.978485
7045327732,,35.386600,-119.017100,$1,,,,,apartment,,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-save-money-to-move-out-need/7045327732.html,2019-12-27 14:25:40.518637,2019-12-27 15:00:15.978485
7045326792,5101 BELLE TERRACE near NEW STINE RD,35.346894,-119.059727,$895,2,1,800,2019-12-27,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-two-bedroom/7045326792.html,2019-12-27 14:25:45.874051,2019-12-27 15:00:15.978485
7038443655,3801 ASHE RD near WHITE LANE,35.321142,-119.074456,$970,2,1,819,2019-12-21,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-feel-at-home-in-spacious-2/7038443655.html,2019-12-27 14:25:49.309679,2019-12-27 15:00:15.978485
7045319510,1514 Mt Vernon,35.194140,-119.174405,$750,2,1,,2020-01-01,apartment,w/d in unit,off-street parking,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-nice-apartment-2-bedroom-1/7045319510.html,2019-12-27 14:25:52.946574,2019-12-27 15:00:15.978485
7029792645,5700 MING AVE near NEW STINE,35.336968,-119.064169,$1050,2,1,1050,2020-03-02,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-lovely-two-bedroom-with/7029792645.html,2019-12-27 14:25:57.906614,2019-12-27 15:00:15.978485
7045244649,,35.338400,-119.062700,$499,3,2,1200,2019-12-27,house,,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-room-available-for-clean/7045244649.html,2019-12-27 14:26:03.576905,2019-12-27 15:00:15.978485
7045314468,1000 MCDONALD WAY,35.345690,-119.052987,$795,1,1,,2019-12-30,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-new-year-new-apratment-soon/7045314468.html,2019-12-27 14:26:11.102105,2019-12-27 15:00:15.978485
7029723777,5700 MING AVE near NEW STINE,35.336968,-119.064169,$915,1,1,750,2020-01-29,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-incredible-one-bedroom-with/7029723777.html,2019-12-27 14:26:15.747787,2019-12-27 15:00:15.978485
7045311832,225 Meyer St,35.208754,-118.833192,$817,2,1,788,2019-12-30,apartment,laundry on site,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2bd-1bath-accepting/7045311832.html,2019-12-27 14:26:21.515956,2019-12-27 15:00:15.978485
7045301724,"Washington and Potomac, Bakersfield Ca",35.364347,-118.976858,$800,2,1,748,2019-12-28,apartment,w/d hookups,off-street parking,True,True,True,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-2-bedroom-1-bath-rental/7045301724.html,2019-12-27 14:26:26.295920,2019-12-27 15:00:15.978485
7045311030,4930 GOSFORD RD near DISTRICT,35.310433,-119.092076,$1320,2,2,932,2019-12-27,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-2-bedroom-in/7045311030.html,2019-12-27 14:26:34.767972,2019-12-27 15:00:15.978485
7045308666,4930 GOSFORD RD near DISTRICT,35.310398,-119.091969,$1250,1,1,725,2020-01-17,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-1-bedroom-with/7045308666.html,2019-12-27 14:26:39.996502,2019-12-27 15:00:15.978485
7040824679,"DELANO, CA",35.748215,-119.256549,$1400,2,2,949,2019-12-21,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-tours-available-now-grapevine/7040824679.html,2019-12-27 14:26:49.018038,2019-12-27 15:00:15.978485
7040832301,LUXURY COMMUNITY,35.748215,-119.256549,$1200,1,1,625,2020-01-04,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-one-bedrooms-and-holiday-special/7040832301.html,2019-12-27 14:26:55.455339,2019-12-27 15:00:15.978485
7045303446,801 Harvest Creek Rd. near Brimhall Rd and Harvest Creek R,35.365756,-119.101105,$1600,3,2,1546,2019-12-27,house,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-bed-2-bath-home-in-the/7045303446.html,2019-12-27 14:26:59.976463,2019-12-27 15:00:15.978485
7045299682,Northwest-Meacham,35.393500,-119.120500,$1600,3,2,,2019-12-27,house,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-bedroom-home-office/7045299682.html,2019-12-27 14:27:04.748412,2019-12-27 15:00:15.978485
7045244612,,35.338400,-119.062700,$499,3,2,1200,2019-12-27,house,,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-room-available-for-clean/7045244612.html,2019-12-27 14:27:10.017140,2019-12-27 15:00:15.978485
7045299206,225 Meyer St,35.208754,-118.833192,$959,4,2,1200,2019-12-30,apartment,laundry on site,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-4bd-2bath-accepting/7045299206.html,2019-12-27 14:27:16.029795,2019-12-27 15:00:15.978485
7045244639,,35.338400,-119.062700,$499,3,2,1200,2019-12-27,house,,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-room-available-for-clean/7045244639.html,2019-12-27 14:27:23.438812,2019-12-27 15:00:15.978485
7045292174,668 S Comanche Dr,35.202420,-118.842106,$943,3,2,1080,2019-12-30,apartment,laundry on site,carport,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-3bd-2bath-accepting/7045292174.html,2019-12-27 14:27:33.301898,2019-12-27 15:00:15.978485
7033106052,775 S.BELMONT ST near WOOLLOMES AVE,35.748463,-119.253995,$1200,1,1,625,2020-01-04,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-one-bedrooms-with-brand-new/7033106052.html,2019-12-27 14:27:39.606295,2019-12-27 15:00:15.978485
7034070033,775 S.BELMONT ST near WOOLLOMES AVE,35.747958,-119.250734,$1400,2,2,949,2019-12-21,apartment,w/d in unit,,True,True,,,,,https://bakersfield.craigslist.org/apa/d/delano-stunning-gated-community-close/7034070033.html,2019-12-27 14:27:44.112091,2019-12-27 15:00:15.978485
7040896574,3100 ASHE RD near MING AVE,35.326308,-119.074469,$1020,,,1009,2019-12-21,apartment,laundry on site,carport,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-beautiful-2-bedroom-with/7040896574.html,2019-12-27 14:27:50.086233,2019-12-27 15:00:15.978485
7040769670,3100 ASHE RD near MING AVE,35.326138,-119.074287,$895,,,756,2020-01-10,apartment,laundry on site,carport,True,True,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-spacious-one-bedroom-with/7040769670.html,2019-12-27 14:27:55.589577,2019-12-27 15:00:15.978485
7044020828,775 S BELMONT ST near WOOLLOMES,35.747898,-119.250326,$1200,1,1,625,2020-01-06,apartment,w/d in unit,,,,,,,,https://bakersfield.craigslist.org/apa/d/delano-incredibly-convenient-location/7044020828.html,2019-12-27 14:28:01.233750,2019-12-27 15:00:15.978485
7045269419,SW,35.359494,-119.064531,$1205,3,2,1254,2019-12-27,apartment,w/d hookups,detached garage,,,,,,,https://bakersfield.craigslist.org/apa/d/bakersfield-dont-miss-out-on-this/7045269419.html,2019-12-27 14:28:05.244621,2019-12-27 15:00:15.978485
7045289043,Northwest-Shafter,35.497000,-119.280100,$2299,4,2,,2019-12-27,house,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/shafter-2299-north-west-newly/7045289043.html,2019-12-27 14:28:08.073259,2019-12-27 15:00:15.978485
7045285286,monitor near Panama Lane,35.295882,-119.011909,$1200,3,2,,2019-12-27,house,w/d hookups,attached garage,,,,True,,,https://bakersfield.craigslist.org/apa/d/bakersfield-1200-bakersfield-home/7045285286.html,2019-12-27 14:28:10.326813,2019-12-27 15:00:15.978485
